#,type,conscieniousness,agreeable,extraversion,neuroticism,openness
2614,ENFP,24.2605632,49.71865097,15.03167989,98.74058998,55.50554457
2615,ISTJ,69.98223277,63.04396866,46.99290947,81.58426564,75.07642928
2616,INFP,15.11829067,34.77921476,3.064445002,99,63.44047286
2617,INFP,26.8694197,39.11272083,12.63456503,98.94061819,87.68556992
2618,ISTP,18.58619731,30.90327928,59.76449891,99,72.59803931
2619,INFP,46.99453315,54.77236108,46.9788772,85.11532291,55.4912622
2620,ENTP,46.30214358,32.77576117,32.43970519,98.11584525,56.80293724
2621,INFP,36.98469537,52.47775144,30.33609168,88.02364736,79.05967119
2622,INFJ,27.78514012,48.75810705,30.58389719,85.81587322,78.34128694
2623,INFP,18.69527747,30.19277826,36.9103565,99,67.28636483
2624,INFP,44.31003295,36.79516298,59.28482088,98.75694004,77.53113987
2625,INTJ,8.186681257,56.8113349,32.29026939,97.58749987,78.80021899
2626,INFP,17.60802039,63.32265214,28.51732762,95.08193236,71.65901233
2627,INFP,18.94705229,59.10425178,39.90993683,99,and
2628,ENFP,60.15835389,45.88384314,26.46550543,98.10193734,73.97988597
2629,INTP,8.823967911,44.06665564,49.32283534,95.36703642,80.86377159
2630,ENTP,41.24494991,70.45223711,54.02492565,92.74424437,72.19041726
2631,INFJ,38.70005027,65.69604914,52.24274504,80.73957922,67.92350357
2632,INFJ,66.59932786,47.14275218,14.12816375,94.71703507,63.77604732
2633,ISTP,11.55397169,43.0897509,49.53091488,99,71.33459198
2634,ISTP,23.85746152,45.74783697,56.34173643,67.87886561,89.14398038
2635,INFP,73.66346016,75.37900331,56.63446584,92.82230173,84.39646549
2636,INFP,16.86986295,30.71133034,13.87143183,99,70.22256757
2637,INTP,64.12795347,20.04851078,8.557915197,95.29016772,55.8219585
2638,INFJ,20.91220804,40.00416388,45.84986549,98.74154958,66.48083407
2639,ENFP,32.24496,56.95465388,51.51187175,93.18579902,84.18573882
2640,INFJ,14.78963048,52.30041999,19.88699994,99,78.99093271
2641,INFJ,60.79224385,50.05152538,63.97237145,87.97413124,60.33672412
2642,ESTP,10.53403053,71.75399794,47.00654312,96.39242643,78.69666699
2643,INFJ,82.18787513,15.72808557,19.48730296,98.17304977,70.49755271
2644,INTP,27.71734313,29.68072608,16.75268192,99,76.92215047
2645,ENTP,9.660431664,32.0984218,34.26532146,99,84.49760764
2646,INFP,28.47319145,26.35635618,15.85938119,99,80.30803862
2647,INFJ,24.09878724,37.33976316,40.42723308,99,85.40054069
2648,INFJ,27.35301478,23.6698118,43.8395172,96.64274281,44.87309729
2649,INTJ,16.60426918,41.18901865,36.88915743,97.88003036,60.03333136
2650,ISFP,20.17071694,53.11215474,31.52898756,98.76538391,71.07818521
2651,INFP,58.90944569,63.34022125,29.39541888,85.02701389,60.54821069
2652,INFP,53.67862016,20.78228892,11.53038416,99,53.98288346
2653,ENTP,41.33347553,68.45528468,33.51463241,95.56572782,58.59521584
2654,INTJ,17.9695261,40.74949259,15.49326919,99,72.35507938
2655,ENTP,12.57244471,56.18676875,66.79255632,93.59854877,87.59053533
2656,INTP,41.56151023,70.45536607,43.93424242,71.47210139,62.54508661
2657,INTJ,40.94874145,50.16816125,8.442831468,97.90400207,67.07787555
2658,INTP,8.915248549,36.41644662,27.49852738,98.82057754,84.02349646
2659,ENFJ,26.30571716,52.22791998,28.47948306,93.23314793,73.73989872
2660,ISTP,32.91990955,41.61830534,52.10844496,98.61701007,54.56315837
2661,ENTP,61.82346426,20.63583935,28.14357336,97.1768595,33.02123297
2662,INFJ,39.46131952,61.15853882,20.48512913,90.44531445,76.44227173
2663,INFJ,41.96306608,40.49256879,37.58642841,96.18108026,34.61412496
2664,INTJ,28.42408353,65.58248306,37.56071986,90.06204997,86.29360099
2665,ISFP,5.345086003,70.28977243,9.70700245,99,74.30903242
2666,INFP,56.30594354,36.18729095,24.5285443,67.05629236,78.3421035
2667,ENTP,38.11734954,39.9225826,49.98329285,96.44355544,59.11302179
2668,INTJ,60.01232023,43.13379722,17.97098346,91.76029356,52.68860104
2669,INFP,27.16291227,68.76240485,66.55906096,90.49165379,79.27302806
2670,INTP,43.6328062,65.19841926,47.29584603,84.0329831,45.4417428
2671,INTJ,9.679333108,29.40826818,43.54056169,99,86.43314374
2672,ENFP,57.78213089,48.33812688,62.07524567,97.33286896,79.07061584
2673,INTP,10.28495206,45.2685416,23.64748059,96.57560646,78.34231843
2674,ISTP,41.72900136,51.68066671,43.78266175,90.42167374,I
2675,INTP,16.63607801,33.16944724,27.89828235,99,85.3777369
2676,INTP,49.03200362,52.75529565,41.86634523,59.76298286,78.1714043
2677,INTP,48.1251575,55.59818437,38.51444858,93.34397075,48.1631884
2678,INTP,21.93841887,71.42487303,77.65981382,66.46393855,86.13563435
2679,INTJ,40.43782583,43.43873165,42.77553418,84.60235908,60.15562568
2680,INFP,35.30458618,51.10756886,29.76865652,96.73002333,90.15208281
2681,INFJ,28.6642416,44.20825647,21.53340226,99,40.85906353
2682,INTJ,45.32742651,65.44278002,52.09064294,86.86911912,85.88953688
2683,INFJ,7.176206977,32.4785128,42.37581507,99,86.26242874
2684,INFP,16.50082367,82.50709414,24.54043924,93.57939724,77.87718864
2685,INFP,14.79683813,76.77921232,46.85557095,96.92301753,92.05752628
2686,ESFP,21.41454994,61.48988874,51.93033556,90.53958707,84.15149608
2687,ENFJ,12.74439284,36.65906652,19.0973567,98.99550778,39.34749983
2688,INTJ,26.8943617,69.11614929,17.2050063,92.53939418,76.41394002
2689,INFJ,20.61844296,16.43061014,46.93159125,99,68.96380456
2690,INTP,35.54231871,61.39338163,44.13368804,93.1670728,77.76527869
2691,ENTP,37.3335141,54.26407793,47.76832348,86.67201692,62.4218309
2692,ISTP,4.682273891,57.95601783,49.64388146,97.14588274,93.40695309
2693,INTJ,7.764791558,63.18406496,48.31103234,90.86175016,86.86018636
2694,ESTJ,37.98825713,57.52718815,30.84468659,86.05196746,81.63765481
2695,INTJ,52.57281374,33.07725955,14.64848861,97.84111168,59.91704349
2696,ENTP,36.98556186,70.92642125,53.56412169,96.79594419,81.80952692
2697,INFJ,52.80191108,23.01201846,15.99485256,99,86.2887592
2698,INFP,27.93293012,54.8870259,16.41713235,94.43950964,65.86126844
2699,ENFJ,37.32654971,52.51490854,22.94168174,95.25121548,65.1933723
2700,INFP,64.32297776,43.83933346,18.00701246,80.78450627,64.9050093
2701,INFJ,46.55251644,61.61917737,47.42554395,63.73816793,57.68312492
2702,INTJ,26.84950951,63.99507918,49.47413531,89.47058417,87.35459043
2703,ENFJ,53.902087,74.57326799,49.22580182,83.3889135,64.88484582
2704,INFJ,48.70462903,79.48646796,54.70814973,85.68056467,63.53312839
2705,INFJ,46.9295103,50.17787553,12.21106775,98.05396279,57.46940821
2706,ENFP,49.74320742,48.75761155,42.70377236,97.22510924,59.81663779
2707,INFJ,22.34789018,45.92907216,13.64872494,98.70192117,84.12445937
2708,ISTP,41.4236231,52.68733629,45.97244564,84.19293503,combine
2709,INFJ,12.83976644,31.45574846,57.12533974,99,61.87583246
2710,ISTP,38.93898552,74.67755766,48.63127755,74.57521643,79.9793383
2711,INTP,34.42789918,22.40298656,12.10550772,99,46.45060549
2712,INFP,29.27816415,59.39832219,10.28664624,98.27446639,79.94042489
2713,INTP,41.37043731,53.52687587,22.06232118,89.46180185,66.52919182
2714,INTJ,29.87259369,48.00646182,20.81002251,89.81886947,70.02672061
2715,ENTP,38.55106545,61.54882694,50.20577752,83.29862791,70.22838066
2716,ENTJ,26.91890652,33.41973754,42.23584055,98.03463345,79.4063776
2717,INTJ,45.94491261,48.40345253,45.51942907,93.72964238,65.6187689
2718,INFJ,13.60036408,27.22684783,4.819494352,99,debating
2719,INFP,19.69452588,51.31786636,5.704370703,97.12611101,58.63428946
2720,ENTP,47.63998851,46.94365653,67.60881261,92.46416014,77.49008147
2721,ENTJ,6.036830725,43.96245107,35.68188432,96.7913545,73.69991146
2722,INFJ,31.87991402,57.88016208,31.68258672,83.90155262,59.20468134
2723,ENFP,59.77288467,55.28753449,47.10276793,77.71207982,51.2011178
2724,ISTP,43.92343994,65.76373817,50.30715725,75.8552863,43.96727862
2725,ENFP,16.99288516,59.15069546,56.14827606,98.03490827,76.59309012
2726,INFP,48.75527834,49.48670545,47.84409924,88.5529127,53.62468842
2727,ENFP,56.62256365,73.55954286,60.46527278,73.24608681,73.4418558
2728,ISFP,5.992201068,31.31513598,53.45661035,99,54.60834068
2729,ENTJ,45.32168243,48.42179574,38.06537797,87.91837244,77.52718946
2730,INTJ,42.45716935,49.89681943,22.25507686,93.64958014,74.69171262
2731,ENTP,1.93762842,65.63014105,7.130547384,98.79311915,91.28662287
2732,ENTP,38.20595587,69.01610129,41.28603902,93.81313169,69.33248733
2733,ENFP,52.93391015,72.20218227,41.92867621,92.90488839,62.20135772
2734,ISFP,56.25858439,39.67353847,20.22975136,96.82980943,65.66670229
2735,INFP,8.590141775,52.24995686,31.0948757,98.98304399,94.60647635
2736,ENTP,17.92874799,31.40144401,45.09054664,98.64064848,74.69599254
2737,ISFJ,48.9571268,51.95387703,13.04138188,93.06833174,56.18516832
2738,ISFJ,42.57712352,43.51936452,56.35629968,92.66840972,49.08511107
2739,INFJ,32.8974218,60.24271544,31.09343125,98.6637753,83.29694437
2740,INTP,16.34487477,20.36540772,66.13368497,99,64.59890087
2741,INFJ,22.44192889,78.43176464,20.82559453,86.68246007,75.01543914
2742,INFP,46.47288477,47.98008456,17.50513999,97.04875499,74.02768213
2743,ESTP,46.88179959,50.18390852,34.77488378,92.24040568,67.67856722
2744,INFP,40.25384235,31.17085416,38.0301301,98.38580955,75.05890908
2745,INFJ,58.94142686,73.20848203,61.36349544,94.62358332,56.22443666
2746,INTP,22.43614927,70.72166276,41.92691043,78.39378904,62.23780889
2747,INFP,26.94385,56.64557754,33.73462631,96.9205613,69.95173987
2748,INTP,27.08533928,58.87725128,36.20591221,75.09210653,76.98926197
2749,ENFP,14.91199685,32.28875384,41.25987674,98.34192418,75.6099488
2750,INFP,16.79024701,82.31101172,43.70196332,89.97359171,84.43768858
2751,ISFP,15.5413535,60.76399756,27.83612368,99,78.43630461
2752,ISTP,1.844565866,67.34209916,6.378935994,99,91.95398638
2753,INFJ,66.73261005,63.44341775,31.10117308,77.5533244,75.98079844
2754,INTJ,3.084941521,70.261533,38.05071496,96.96984576,85.75408403
2755,INFJ,63.73460838,honesty),40.66748781,89.56148391,71.86987187
2756,INFJ,68.50385703,45.86050435,37.22154377,75.58954442,68.87960532
2757,INFJ,61.61992451,44.35751615,24.84938418,94.85938384,54.67118225
2758,ENTJ,55.01628626,53.78906606,58.773467,92.14824769,61.54738464
2759,INTP,12.00803429,54.53444869,54.34701233,97.82934225,83.44382125
2760,ISFP,37.36959095,48.75461901,33.18676859,91.95020573,85.97728156
2761,ISFP,28.00615756,75.82692067,19.1208022,91.40154494,83.98373087
2762,INFJ,46.29883555,73.30396384,21.12698179,59.80581995,79.85893799
2763,INFP,21.1314657,47.54666314,22.85580815,96.42571258,74.38969892
2764,INFP,35.99668186,48.17702604,43.34269535,92.67645827,67.57216889
2765,ISTJ,77.97064131,67.31557596,25.36492166,83.463583,71.19671185
2766,INFJ,30.55931005,57.61199431,30.48068275,89.88085252,51.60403862
2767,ENFP,49.64659284,49.59258706,73.29883337,84.77232206,70.02581592
2768,INTJ,28.91385989,58.52710006,51.91971066,79.42466885,76.77360363
2769,ENTP,46.87831304,49.91743232,27.56239525,88.53791691,56.59038732
2770,INFP,49.87582573,43.58408796,21.07064522,97.95711121,64.77278126
2771,ISTJ,32.92535731,67.48820408,38.13898011,87.20649448,74.23036706
2772,INFP,31.16152393,49.34971397,25.94789485,99,78.25395991
2773,INTJ,21.74250479,52.61285055,31.34796618,93.49865404,70.65737543
2774,INFP,48.54786808,28.6524685,20.49243922,85.41761924,67.37331819
2775,INTJ,3.464025508,62.87327933,56.11027107,98.36062384,98.10868031
2776,INFP,50.4674019,41.78949609,26.20302541,97.46225352,62.19823649
2777,ISTP,20.15372169,37.30873919,38.18189901,95.62441801,44.28391061
2778,ENFP,43.17312863,60.02378654,68.45857976,83.39456535,67.16596934
2779,ISTJ,50.48071617,19.11808941,35.57625852,96.65575617,63.6043106
2780,INFP,29.68597871,56.72022511,50.44857891,85.11669852,78.15811074
2781,ISTJ,59.32749214,24.74124457,7.427410195,97.02579489,47.73172209
2782,ISFJ,63.24973344,60.97322568,27.23954792,91.4096267,65.71163587
2783,INFJ,49.99949827,46.22815741,35.34956398,94.79693808,66.92026357
2784,INFP,34.30787936,29.67379109,33.67924076,99,60.87894
2785,ENTP,21.49350717,32.83618553,52.25849455,99,46.33179048
2786,INFJ,49.47534153,50.34209899,28.14412209,97.1782782,69.04815946
2787,INTP,26.35164987,36.53137475,49.00042559,89.93219769,88.49887282
2788,INFJ,8.973090366,60.9858665,57.66957254,99,77.59289269
2789,ENFP,25.71439627,65.22909736,31.18504804,96.59313048,95.40157544
2790,ISTJ,42.12772984,38.34857424,31.5587386,94.4172338,76.19933855
2791,ENTP,13.34184668,39.98440253,57.99939677,99,57.5015703
2792,ENTP,14.85339018,50.1075916,44.37289704,91.23631885,87.69571812
2793,ENTP,46.94567285,49.53572552,42.31408337,81.17920178,74.63104895
2794,INTP,49.87535821,59.0823516,56.06482553,84.48836764,77.76579139
2795,INFJ,39.19529421,57.94459011,35.6548066,89.94701875,63.16276915
2796,INFJ,47.39180652,34.50230606,38.54455986,97.31682099,49.38057867
2797,INTP,37.13735024,11.15803063,30.180159,99,65.49543266
2798,INFJ,65.64648734,63.38676155,29.25629885,93.18162293,21.17477839
2799,ENTP,37.50945556,50.86968483,40.61603588,87.58909833,57.36681339
2800,ISTJ,36.90125129,55.88818278,41.68549791,87.55580076,70.50113809
2801,ENTP,42.8353585,68.11553333,20.25757122,72.34303527,37.22270323
2802,INTP,9.545291268,48.81901274,37.32446769,97.94689983,72.25361744
2803,INTJ,59.13706371,19.0522577,26.65588294,99,76.40055899
2804,ENTP,14.85212983,53.38368174,33.94472284,97.27088506,78.81459481
2805,INFJ,13.13701807,48.23668182,48.73457125,99,79.39107567
2806,INTP,25.26391665,54.96243117,28.14103412,97.55646441,69.02754463
2807,INFP,23.77097787,30.62286923,12.28710142,99,75.28296373
2808,INFP,45.71686087,48.70568216,19.58954712,98.46148421,62.63071399
2809,INFP,18.25158249,59.49058309,38.21716601,89.79769245,72.94543341
2810,INFJ,21.41923909,44.01617978,32.93268836,99,68.24420878
2811,INTP,22.60550309,60.9490041,20.90063177,82.47800256,67.80834772
2812,INFJ,34.27169578,76.43197187,64.47424962,92.28265268,85.26156512
2813,ENFP,51.90857585,48.13234889,46.58942079,91.77205901,67.2325969
2814,INFJ,30.80242497,32.24733657,29.37759366,97.78557161,79.03563838
2815,INFP,42.66129789,41.76753567,37.76354866,96.57178925,60.6452358
2816,INFJ,42.29799561,27.23172954,10.72829537,99,70.71271273
2817,INFP,8.280420474,78.06567433,21.85376028,94.4705745,80.24238728
2818,INTJ,40.95772209,60.97411489,52.3656131,83.77971127,52.97103831
2819,INFP,54.12414845,46.82222114,24.1965222,89.55124075,63.50410166
2820,ENTP,20.92941544,36.3330752,10.68013557,99,86.32887648
2821,ENFJ,19.5078037,52.20857996,28.05162522,97.34267652,83.14525192
2822,INTJ,52.64687517,55.18859245,28.92602302,84.72979815,67.80615495
2823,INFP,18.03385015,54.66420382,36.30954344,97.60756267,88.90441504
2824,INFJ,57.37512255,32.32553584,48.25555589,82.82767306,64.11757044
2825,INFJ,44.16283565,36.48943516,46.88311633,96.77161482,72.91251067
2826,INFJ,14.95288909,25.69513174,23.71138256,98.36997117,69.72666681
2827,INTP,64.3069445,39.19796373,20.86868871,98.12992119,55.06702271
2828,INFJ,67.35752821,46.90182534,18.59572788,97.25990374,63.11500858
2829,ISFP,2.951028189,74.65565838,63.5377112,94.08352484,91.52429643
2830,INTJ,25.41175812,44.0687845,21.23870523,90.14949731,64.39163325
2831,INTJ,34.09058703,57.58672985,49.10545241,85.08037765,77.41258847
2832,INTP,38.01148345,65.20841207,25.73770255,85.34696366,87.78671411
2833,ENTP,14.94089583,40.24690924,46.10131491,95.34407845,58.23148217
2834,INFP,25.09159304,59.48198194,52.24250381,96.61460233,75.55652646
2835,INTP,8.38939539,49.91220086,27.85749185,97.60101254,78.49154486
2836,ENFP,43.55853148,38.27568683,36.94954659,98.00619214,79.42489622
2837,ISTP,16.5869179,17.7079278,30.2375984,99,76.18047008
2838,INTP,40.22758759,44.97971148,6.462896981,88.95153597,38.25169089
2839,ENFP,37.42283956,65.13808722,29.42668937,92.01850546,72.9354253
2840,ISFJ,46.34419778,60.43025858,28.23548253,97.7571304,63.75472842
2841,INFP,17.80028191,51.68959854,30.90515562,80.95352944,79.02388174
2842,INFP,39.58066603,57.30567061,47.69216888,91.51455144,86.12611626
2843,ENTP,14.29146984,71.34171335,46.82025504,92.09949045,71.93673195
2844,INFP,40.27659272,47.6479798,61.05419358,97.59846034,62.7908526
2845,ESFP,33.07700342,55.51976676,33.99464677,83.58069223,78.59161602
2846,ENTP,64.52647941,56.4188685,48.90075145,80.18142338,68.7701029
2847,INFP,11.76838377,39.53894604,26.11526592,99,47.33636835
2848,INFJ,35.19118329,67.12813261,26.79501922,87.22374389,81.61055477
2849,ENTP,9.034591788,59.32258234,56.47185993,85.63161428,82.54192693
2850,INFJ,37.35537858,70.94384539,70.70729874,85.34309824,67.61267691
2851,ENFJ,31.32377755,56.6555825,38.86285033,99,56.71908187
2852,INFP,48.30079301,47.03723664,33.76382872,96.60208419,65.77943674
2853,ENTP,12.09464826,45.83954012,46.12208863,99,63.68300255
2854,INFJ,55.56579893,67.914991,52.37956903,69.79679691,80.31011663
2855,INFJ,23.70853925,30.88800232,29.13327349,99,79.84555978
2856,INTJ,45.36202498,53.91622291,20.72906453,78.19725455,53.17512293
2857,INFP,55.97145664,38.83824324,19.71591261,99,51.06998151
2858,INFJ,11.52386644,48.68087053,54.61580036,97.44214201,84.26501197
2859,INTP,14.97860032,74.74462204,58.36541153,89.06971834,81.03537322
2860,INTP,I,60.50029813,20.43947031,95.04636154,58.01449104
2861,INFP,31.3292602,48.14886365,29.59649445,98.76335559,83.31525946
2862,ENFJ,9.789058573,57.64287131,17.32727133,94.19793101,95.64698012
2863,INFJ,42.25202374,61.4234194,36.6792626,96.1517255,74.03365783
2864,ENTP,15.47242035,53.62353296,38.38841116,96.6545972,79.76967005
2865,ISTP,12.28496733,30.16806998,30.60305189,98.94890558,75.7522784
2866,INTP,21.10311565,29.24825915,28.57227521,99,45.36436944
2867,ISFP,42.79160762,57.74175295,22.42279946,98.4736018,71.27475996
2868,ENTP,23.73731626,57.06786344,28.75247273,79.54819069,53.79662176
2869,INFP,29.29225996,64.51729291,52.10119964,74.57014889,81.54673135
2870,INFP,15.46033965,41.01395873,25.72683439,99,81.47117253
2871,ENTP,7.317637553,23.27025217,19.9461588,99,78.82467959
2872,ENTP,10.98728014,54.51466266,43.60392875,92.64270172,84.00601414
2873,INTJ,37.73937757,70.16876679,16.71217945,93.98440365,86.19642743
2874,ENTP,6.51656557,58.25453034,45.49789697,98.98863743,84.53335982
2875,INFJ,49.77743819,32.63143036,14.49710884,96.03922802,56.82248325
2876,INTJ,83.12486602,83.56458637,1,39.62010033,29.90517812
2877,ENTP,13.56787739,36.57617494,9.968300947,99,74.28141824
2878,INFJ,66.91493404,33.51388365,10.82089208,99,41.95644139
2879,ESTJ,49.34796767,71.31626232,28.60408978,76.84609382,72.53221426
2880,ENTP,35.9250073,36.79279905,26.71747887,99,58.94050237
2881,ENFP,29.81169746,49.75205745,17.64456607,97.59523414,73.85343923
2882,INFJ,48.54073734,61.95844685,26.78686367,85.70906727,75.25652782
2883,INTP,52.3557538,73.6293375,52.92545223,79.23203833,58.37043934
2884,INFP,55.70896715,35.56751763,40.97919591,91.2023139,66.51357695
2885,ENFP,71.82608031,25.36235316,37.3670166,97.4641147,35.80832348
2886,ISFP,44.27739678,41.28414499,38.75519557,88.63598365,74.50706279
2887,INTJ,42.13424072,43.67418379,38.70895729,94.28909956,63.09231002
2888,ISTP,31.03579875,36.15852148,62.54150093,92.9965108,80.62553524
2889,ISFP,40.82880016,62.47278734,30.82300305,89.61792849,51.65523308
2890,INFJ,28.09430192,36.69842635,37.10451096,97.53371713,73.27313138
2891,INFP,55.94314174,50.58958564,38.44357444,98.29487309,84.62975157
